genus_species,population_id,acclim_temp,latitude,longitude,genus.x,species.x,location_description,realm_general3,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,ref,life_stage.x,phylum.x,class.x,order.x,family.x,realm_specific,realm_general,notes.x,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,acclim_time_original,acclim_time_units,no_acclimation,genus.y,species.y,phylum.y,class.y,order.y,family.y,life_stage.y,season_inactive,logic_source_for_season_inactive,season_when_away_migratory_only,logic_source_season_when_away,maturity_sex,age_maturity_days,maturity_days_reference,maturity_days2,maturity_days2_reference,lifespan_days,lifespan_days_reference,data_gatherer,dispersal_distance_category,logic_source_for_dispersal_distance,dispersal_distance2_category,logic_source_for_dispersal_distance2,home_range_size_km2,logic_source_for_home_range_size,migratory,source_logic_for_migration_info,x29,realm,kingdom,maximum_body_size_svl_hbl_cm,source_for_maximum_body_size,trophic_position,source_logic_for_trophic_position,x36,x37,dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering,logic_source_for_dispersal_type,cold_season_dormancy,source_logic_for_cold_season_dormancy,hot_season_dormancy,source_logic_for_hot_season_dormancy,highland_specialist,pelagic_habitat_for_marine_species,source_logic_for_highland_specialist,notes.y,orig_genus,orig_species,terrestriality_available_for_mammals_only_see_pan_theria_metadata,pantheria05genus,pantheria05species,pantheria93genus,pantheria93species,all_pantheria_synonyms05,pantheria_references,binary_name,try_species_number_for_plants,notes_on_body_size_e_g_type_of_metric
Alosa pseudoharengus,Alosa pseudoharengus_42.865433,5,42.865433,-86.044501,Alosa,pseudoharengus,"Commonwealth Edison Company Waukegan Generating Station, Waukegan, Illinois",Aquatic,NA,24.7,tmax,NA,NA,5,critical,final_loss_equilibrium,0.3,NA,NA,held,summer,NA,Otto_et_al_1976,adult,Chordata,Actinopteri,Clupeiformes,Clupeidae,NA,freshwater,NA,SO,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Alosa,pseudoharengus,Chordata,Actinopterygii,Clupeiformes,Clupeidae,adult,none,anadromous fish - Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,winter,reproduce in spring and stays few months Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,female,1642,AnAge,NA,NA,1825 - 3650,typical - range lifespan https://animaldiversity.org/accounts/Alosa_pseudoharengus/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa pseudoharengus,Alosa pseudoharengus_42.865433,25,42.865433,-86.044501,Alosa,pseudoharengus,"Commonwealth Edison Company Waukegan Generating Station, Waukegan, Illinois",Aquatic,NA,32.8,tmax,NA,NA,5,critical,final_loss_equilibrium,0.3,NA,NA,held,summer,NA,Otto_et_al_1976,adult,Chordata,Actinopteri,Clupeiformes,Clupeidae,NA,freshwater,NA,SO,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Alosa,pseudoharengus,Chordata,Actinopterygii,Clupeiformes,Clupeidae,adult,none,anadromous fish - Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,winter,reproduce in spring and stays few months Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,female,1642,AnAge,NA,NA,1825 - 3650,typical - range lifespan https://animaldiversity.org/accounts/Alosa_pseudoharengus/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa pseudoharengus,Alosa pseudoharengus_42.865433,10,42.865433,-86.044501,Alosa,pseudoharengus,"Commonwealth Edison Company Waukegan Generating Station, Waukegan, Illinois",Aquatic,NA,23.5,tmax,NA,NA,10,lethal,50percent_survival,NA,NA,NA,held,summer,NA,Otto_et_al_1976,adult,Chordata,Actinopteri,Clupeiformes,Clupeidae,NA,freshwater,NA,SO,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Alosa,pseudoharengus,Chordata,Actinopterygii,Clupeiformes,Clupeidae,adult,none,anadromous fish - Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,winter,reproduce in spring and stays few months Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,female,1642,AnAge,NA,NA,1825 - 3650,typical - range lifespan https://animaldiversity.org/accounts/Alosa_pseudoharengus/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa pseudoharengus,Alosa pseudoharengus_42.865433,15,42.865433,-86.044501,Alosa,pseudoharengus,"Commonwealth Edison Company Waukegan Generating Station, Waukegan, Illinois",Aquatic,NA,23.5,tmax,NA,NA,10,lethal,50percent_survival,NA,NA,NA,held,summer,NA,Otto_et_al_1976,adult,Chordata,Actinopteri,Clupeiformes,Clupeidae,NA,freshwater,NA,SO,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Alosa,pseudoharengus,Chordata,Actinopterygii,Clupeiformes,Clupeidae,adult,none,anadromous fish - Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,winter,reproduce in spring and stays few months Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,female,1642,AnAge,NA,NA,1825 - 3650,typical - range lifespan https://animaldiversity.org/accounts/Alosa_pseudoharengus/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa pseudoharengus,Alosa pseudoharengus_42.865433,20,42.865433,-86.044501,Alosa,pseudoharengus,"Commonwealth Edison Company Waukegan Generating Station, Waukegan, Illinois",Aquatic,NA,24.5,tmax,NA,NA,10,lethal,50percent_survival,NA,NA,NA,held,summer,NA,Otto_et_al_1976,adult,Chordata,Actinopteri,Clupeiformes,Clupeidae,NA,freshwater,NA,SO,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Alosa,pseudoharengus,Chordata,Actinopterygii,Clupeiformes,Clupeidae,adult,none,anadromous fish - Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,winter,reproduce in spring and stays few months Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,female,1642,AnAge,NA,NA,1825 - 3650,typical - range lifespan https://animaldiversity.org/accounts/Alosa_pseudoharengus/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa pseudoharengus,Alosa pseudoharengus_42.865433,21,42.865433,-86.044501,Alosa,pseudoharengus,"Commonwealth Edison Company Waukegan Generating Station, Waukegan, Illinois",Aquatic,NA,8,tmin,NA,NA,10,lethal,50percent_survival,NA,NA,14d,held,summer,NA,Otto_et_al_1976,adult,Chordata,Actinopteri,Clupeiformes,Clupeidae,NA,freshwater,NA,SO,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Alosa,pseudoharengus,Chordata,Actinopterygii,Clupeiformes,Clupeidae,adult,none,anadromous fish - Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,winter,reproduce in spring and stays few months Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,female,1642,AnAge,NA,NA,1825 - 3650,typical - range lifespan https://animaldiversity.org/accounts/Alosa_pseudoharengus/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa pseudoharengus,Alosa pseudoharengus_42.865433,15,42.865433,-86.044501,Alosa,pseudoharengus,"Commonwealth Edison Company Waukegan Generating Station, Waukegan, Illinois",Aquatic,NA,6,tmin,NA,NA,10,lethal,50percent_survival,NA,NA,14d,held,summer,NA,Otto_et_al_1976,adult,Chordata,Actinopteri,Clupeiformes,Clupeidae,NA,freshwater,NA,SO,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,NA,days,NA,Alosa,pseudoharengus,Chordata,Actinopterygii,Clupeiformes,Clupeidae,adult,none,anadromous fish - Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,winter,reproduce in spring and stays few months Durbin et al 1979 https://esajournals.onlinelibrary.wiley.com/doi/epdf/10.2307/1936461,female,1642,AnAge,NA,NA,1825 - 3650,typical - range lifespan https://animaldiversity.org/accounts/Alosa_pseudoharengus/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myrmecocystus depilis,Myrmecocystus depilis_36.68,24,36.68,-108.31,Myrmecocystus,depilis,"New Mexico State University Experimental Ranch, Doña Ana County, New Mexico",Terrestrial,0.05,47.4,tmax,0.7,CI,26,critical,loss_locomotion,1,NA,NA,held,summer,1191,Kay_1978,adult,Arthropoda,Insecta,Hymenoptera,Formicidae,desert,terrestrial,NA,AB,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,0.05,days,NA,Myrmecocystus,depilis,Arthropoda,Insecta,Hymenoptera,Formicidae,adult,summer,hottest months of the year (June to September include in the desert southern areas of their range) aestivation https://docs.google.com/spreadsheets/d/19V7wEqsh-hf9YSYqTk-nHGxy9o76BAK_mq0rPZkx0R4/edit#gid=0 + http://www.antwiki.org/wiki/Myrmecocystus_species_groups,NA,NA,female,90,Queen - http://www.antwiki.org/wiki/Myrmecocystus,NA,NA,6205,"https://books.google.ca/books?id=R-7TaridBX0C&pg=PA172&lpg=PA172&dq=Myrmecocystus+depilis+days&source=bl&ots=sL0Rg6GM5a&sig=ACfU3U2EOG24gWX5JB9WuRWbkz50Hgm01w&hl=fr&sa=X&ved=2ahUKEwiwxey60rThAhXKjVkKHXtHBIMQ6AEwCHoECAgQAQ#v=onepage&q=Myrmecocystus%20depilis%20days&f=false+Hölldobler B, Grillenberger B, Gadau J (2011) Queen number and raiding behavior in the ant genus Myrmecocystus (Hymenoptera: Formicidae). Myrmecol News 15:53–61",Wilco+Piero,1-10km,https://en.wikipedia.org/wiki/Myrmecocystus_mexicanus#Nuptial_flights,NA,NA,NA,NA,Non-migratory,guestimate,NA,Terrestrial,Animalia,0.8,http://www.antwiki.org/wiki/Myrmecocystus_depilis,omnivore,http://www.antwiki.org/wiki/Myrmecocystus_depilis,NA,NA,Flying,Reproductive forms perform a nuptial flight at the beginning of fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myrmecocystus depilis,Myrmecocystus depilis_36.68,24,36.68,-108.31,Myrmecocystus,depilis,"New Mexico State University Experimental Ranch, Doña Ana County, New Mexico",Terrestrial,0.05,11.6,tmin,0.5,CI,20,critical,loss_locomotion,1,NA,NA,held,summer,1191,Kay_1978,adult,Arthropoda,Insecta,Hymenoptera,Formicidae,desert,terrestrial,NA,AB,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,0.05,days,NA,Myrmecocystus,depilis,Arthropoda,Insecta,Hymenoptera,Formicidae,adult,summer,hottest months of the year (June to September include in the desert southern areas of their range) aestivation https://docs.google.com/spreadsheets/d/19V7wEqsh-hf9YSYqTk-nHGxy9o76BAK_mq0rPZkx0R4/edit#gid=0 + http://www.antwiki.org/wiki/Myrmecocystus_species_groups,NA,NA,female,90,Queen - http://www.antwiki.org/wiki/Myrmecocystus,NA,NA,6205,"https://books.google.ca/books?id=R-7TaridBX0C&pg=PA172&lpg=PA172&dq=Myrmecocystus+depilis+days&source=bl&ots=sL0Rg6GM5a&sig=ACfU3U2EOG24gWX5JB9WuRWbkz50Hgm01w&hl=fr&sa=X&ved=2ahUKEwiwxey60rThAhXKjVkKHXtHBIMQ6AEwCHoECAgQAQ#v=onepage&q=Myrmecocystus%20depilis%20days&f=false+Hölldobler B, Grillenberger B, Gadau J (2011) Queen number and raiding behavior in the ant genus Myrmecocystus (Hymenoptera: Formicidae). Myrmecol News 15:53–61",Wilco+Piero,1-10km,https://en.wikipedia.org/wiki/Myrmecocystus_mexicanus#Nuptial_flights,NA,NA,NA,NA,Non-migratory,guestimate,NA,Terrestrial,Animalia,0.8,http://www.antwiki.org/wiki/Myrmecocystus_depilis,omnivore,http://www.antwiki.org/wiki/Myrmecocystus_depilis,NA,NA,Flying,Reproductive forms perform a nuptial flight at the beginning of fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gillichthys mirabilis,Gillichthys mirabilis_33,20,33,-120,Gillichthys,mirabilis,California,Aquatic,NA,39.3,tmax,NA,NA,10,lethal,death,NA,0.05,NA,held,NA,0,"Sumner_&_Doudoroff_1938_in_Brett_1970,Sumner_&_Doudorof",adult,Chordata,Actinopterygii,Gobiiformes,Oxudercidae,NA,marine,NA,AB,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,NA,days,NA,Gillichthys,mirabilis,Chordata,Actinopterygii,Gobiiformes,Oxudercidae,adult,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glossina pallidipes,Glossina pallidipes_-13,35,-13,31.5,Glossina,pallidipes,"South Luangwa National Park, Zambia",Terrestrial,NA,44.3,tmax,0.1,SE,20,critical,onset_of_spasm,0.25,NA,NA,FF,autumn,600,Terblanche_et_al_2008,adult,Arthropoda,Insecta,Diptera,Glossinidae,valley,terrestrial,NA,AB,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,NA,days,NA,Glossina,pallidipes,Arthropoda,Insecta,Diptera,Glossinidae,adult,none,NA,NA,NA,female,15-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5576662/ + https://en.wikipedia.org/wiki/Tsetse_fly,NA,NA,160,https://academic.oup.com/beheco/article/8/4/392/207550,Susana+Wilco+Piero,1-10km,Brightwell et al. 1992 Bull Entom Research 82:167-182: estimate is based on average root mean square displacement of 175m per day; Williams et al (1992) Journal of Applied Ecology 29: 163-179: dispersal refers to advancement of population front in one year (Williams et al 1992 );,NA,NA,NA,NA,Non-migratory,guestimate,NA,Terrestrial,Animalia,1.5,https://en.wikipedia.org/wiki/Tsetse_fly,carnivore,"Leak, S. G. (1999).攳etse biology and ecology: their role in the epidemiology and control of trypanosomosis.接w York: CABI publishing.",NA,NA,Flying,NA,NA,NA,NA,NA,No,NA,Terblanche et al (2006) The American Journal of Tropical Medicine and Hygeine 74: 786-794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Glossina pallidipes,Glossina pallidipes_-4.18,16,-4.18,39.46,Glossina,pallidipes,"South Luangwa National Park, Zambia",Terrestrial,NA,13,tmin,0.2,SE,20,critical,loss_muscles_coordination,0.25,NA,NA,FF,autumn,388,Terblanche_et_al_2008,adult,Arthropoda,Insecta,Diptera,Glossinidae,valley,terrestrial,NA,AB,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,NA,days,NA,Glossina,pallidipes,Arthropoda,Insecta,Diptera,Glossinidae,adult,none,NA,NA,NA,female,15-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5576662/ + https://en.wikipedia.org/wiki/Tsetse_fly,NA,NA,160,https://academic.oup.com/beheco/article/8/4/392/207550,Susana+Wilco+Piero,1-10km,Brightwell et al. 1992 Bull Entom Research 82:167-182: estimate is based on average root mean square displacement of 175m per day; Williams et al (1992) Journal of Applied Ecology 29: 163-179: dispersal refers to advancement of population front in one year (Williams et al 1992 );,NA,NA,NA,NA,Non-migratory,guestimate,NA,Terrestrial,Animalia,1.5,https://en.wikipedia.org/wiki/Tsetse_fly,carnivore,"Leak, S. G. (1999).攳etse biology and ecology: their role in the epidemiology and control of trypanosomosis.接w York: CABI publishing.",NA,NA,Flying,NA,NA,NA,NA,NA,No,NA,Terblanche et al (2006) The American Journal of Tropical Medicine and Hygeine 74: 786-794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plethodon glutinosus,Plethodon glutinosus_40.78,15,40.78,-75.28,Plethodon,glutinosus,"Northampton County, Pennsylvania, USA",Terrestrial,28,32.5,tmax,0.16,SE,10,critical,onset_of_spasm,1,NA,NA,15,NA,122,Elwood_2003,NA,Chordata,Amphibia,Caudata,Plethodontidae,logs ans rocks,terrestrial,NA,FL,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,4w,weeks,NA,Plethodon,glutinosus,Chordata,Amphibia,Caudata,Plethodontidae,unknown,none,AmphibiaWeb,not migratory,AmphibiaWeb,female,910,AnAge,730,AmphiBio,1825,AmphibiaWeb Semlitsch 1980),Micky/Ilona,0-1,"Wells, K. D. and Wells, R. A. 1976. Patterns of movement in a population of the slimy salamander, Plethodon glutinosus, with observations on aggregations.  / Herpetologica 32: 156 -162.",NA,NA,NA,NA,N,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,Terrestrial,Animalia,6.5,"Powders, V.N. 1973. Cannibalism by the slimy salamander,搬ethodon glutinosus橮 eastern Tennessee. Journal of Herpetology 7:139䳱140.",omnivore,"Oliver, G.V. 1967. Food habits of the white-throated slimy salamander in central Texas. Transactions of the Oklahoma Junior Academy of Science 1967:500䳱503.",NA,NA,walking,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,NA,NA,NA,highland specialist,NA,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plethodon glutinosus,Plethodon glutinosus_39.31,15,39.31,-80.2,Plethodon,glutinosus,"Pocahontas, West Virginia, USA",Terrestrial,28,33.3,tmax,0.25,SE,10,critical,onset_of_spasm,1,NA,NA,15,NA,975,Elwood_2003,NA,Chordata,Amphibia,Caudata,Plethodontidae,logs ans rocks,terrestrial,NA,FL,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,4w,weeks,NA,Plethodon,glutinosus,Chordata,Amphibia,Caudata,Plethodontidae,unknown,none,AmphibiaWeb,not migratory,AmphibiaWeb,female,910,AnAge,730,AmphiBio,1825,AmphibiaWeb Semlitsch 1980),Micky/Ilona,0-1,"Wells, K. D. and Wells, R. A. 1976. Patterns of movement in a population of the slimy salamander, Plethodon glutinosus, with observations on aggregations.  / Herpetologica 32: 156 -162.",NA,NA,NA,NA,N,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,Terrestrial,Animalia,6.5,"Powders, V.N. 1973. Cannibalism by the slimy salamander,搬ethodon glutinosus橮 eastern Tennessee. Journal of Herpetology 7:139䳱140.",omnivore,"Oliver, G.V. 1967. Food habits of the white-throated slimy salamander in central Texas. Transactions of the Oklahoma Junior Academy of Science 1967:500䳱503.",NA,NA,walking,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,NA,NA,NA,highland specialist,NA,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plethodon glutinosus,Plethodon glutinosus_36.95,15,36.95,-81.76,Plethodon,glutinosus,"Smyth, Virginia, USA",Terrestrial,28,33.4,tmax,0.17,SE,11,critical,onset_of_spasm,1,NA,NA,15,NA,1040,Elwood_2003,NA,Chordata,Amphibia,Caudata,Plethodontidae,logs ans rocks,terrestrial,NA,FL,intratherm_team,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terrestrial,4w,weeks,NA,Plethodon,glutinosus,Chordata,Amphibia,Caudata,Plethodontidae,unknown,none,AmphibiaWeb,not migratory,AmphibiaWeb,female,910,AnAge,730,AmphiBio,1825,AmphibiaWeb Semlitsch 1980),Micky/Ilona,0-1,"Wells, K. D. and Wells, R. A. 1976. Patterns of movement in a population of the slimy salamander, Plethodon glutinosus, with observations on aggregations.  / Herpetologica 32: 156 -162.",NA,NA,NA,NA,N,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,Terrestrial,Animalia,6.5,"Powders, V.N. 1973. Cannibalism by the slimy salamander,搬ethodon glutinosus橮 eastern Tennessee. Journal of Herpetology 7:139䳱140.",omnivore,"Oliver, G.V. 1967. Food habits of the white-throated slimy salamander in central Texas. Transactions of the Oklahoma Junior Academy of Science 1967:500䳱503.",NA,NA,walking,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,NA,NA,NA,highland specialist,NA,"Petranka, J. W. (1998). Salamanders of the United States and Canada. Smithsonian Institution Press, Washington and London.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
