internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
168962,Stuckenia pectinata,PLANTAE,TRACHEOPHYTA,ALISMATALES,LILIOPSIDA,POTAMOGETONACEAE,Stuckenia,pectinata,,,,,(L.) Börner,<u>UAE Taxonomic Notes</u><br/>Numerous synonyms have been described for this widespread species.
164153,Trapa natans,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,LYTHRACEAE,Trapa,natans,,,,,L.,"The taxonomy of the genus <span style=""font-style: italic;"">Trapa</span> appears to be complex. The distribution of <span style=""font-style: italic;"">T. natans</span> <span style=""font-style: italic;"">sensu stricto</span> is obscured by variation in the degree to which other taxa are recognised. It is likely that the information employed here will include information on other taxa and will therefore present a more positive idea of the status of the species than is actually the case."
164208,Typha domingensis,PLANTAE,TRACHEOPHYTA,POALES,LILIOPSIDA,TYPHACEAE,Typha,domingensis,,,,,Pers.,
41688,Ursus arctos,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,URSIDAE,Ursus,arctos,,,,,"Linnaeus, 1758",
151913,Opuntia fragilis,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,CACTACEAE,Opuntia,fragilis,,,,,(Nutt.) Haw.,
42456,Marmota caligata,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Marmota,caligata,,,,,"(Eschscholtz, 1829)","Hall (1981) treated <i>M. broweri</i> as a subspecies of <i>M. caligata</i>, but Jones <i>et al.</i> (1992) and Hoffman <i>et al.</i> (in Wilson and Reeder 1993) and Thorington and Hoffmann (in Wilson and Reeder 2005) recognized <i>M. broweri</i> and <i>M. caligata</i> as distinct species."
123321057,Anotopterus nikparini,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,ANOTOPTERIDAE,Anotopterus,nikparini,,,,,"Kukuev, 1998",<p>This species is very similar to <em>Anotopterus pharao</em> and may need further taxonomic investigation (Mundy 2005).</p>
123323873,Scopelosaurus adleri,ANIMALIA,CHORDATA,AULOPIFORMES,ACTINOPTERYGII,NOTOSUDIDAE,Scopelosaurus,adleri,,,,,"(Fedorov, 1967)",
39342,Lamna ditropis,ANIMALIA,CHORDATA,LAMNIFORMES,CHONDRICHTHYES,LAMNIDAE,Lamna,ditropis,,,,,"Hubbs &amp; Follett, 1947",
125433585,Montagnea radiosa,FUNGI,BASIDIOMYCOTA,AGARICALES,AGARICOMYCETES,AGARICACEAE,Montagnea,radiosa,,,,,(Pall.) Šebek,"Chen (1999) showed considerable variation in ITS region of rDNA of this species as well as variable mating-compatibility. It is possible that&#160;<em>Montagnea radiosa</em>&#160;represents a cryptic species complex but, at present, there are not enough molecular and mating data from different <em>M. radiosa</em> populations to resolve this question (Nieves-Rivera and Aime 2006). Also, <em>M. arenaria</em> (DC.) Zeller and <em>M. candollei</em> (Fr.) Fr. are distinguished; according to MycoBank, these species are synonyms. According to Index Fungorum, all the three species are separate taxa. However, as Fraiture and Otto (2015) treat <em>M. radiosa</em>, <em>M. arenaria</em> and <em>M. candollei</em> as one species, here they are treated collectively as well, although <em>M. radiosa</em> may be much more rare. Moreover, a similar species, <em>M. haussknechtii</em>, is known to partly overlap the occurrence range of <em>M. radiosa</em> (Dörfelt and Gube 2007), so research on the identity and distribution of <em>M. radiosa</em> is urgently needed."
193546,Acer glabrum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,SAPINDACEAE,Acer,glabrum,,,,,Torr.,"According to Justice (1988), many infraspecific ranks were reduced and only five are now considered varieties: <em>diffusum, neomexicanum, torreyi, glabrum </em>and <em>douglasii.&#160;</em>"
22689055,Bubo scandiacus,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Bubo,scandiacus,,,,,"(Linnaeus, 1758)",<em>Bubo scandiacus </em>(del Hoyo and Collar 2014) was previously listed as <em>B.</em><em>&#160;scandiaca.</em><p></p>
68064111,Lampadena urophaos,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Lampadena,urophaos,,,,,"Paxton, 1963",
129299900,Ceratoscopelus townsendi,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Ceratoscopelus,townsendi,,,,,"(Eigenmann &amp; Eigenmann, 1889)",
129300151,Lampadena yaquinae,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Lampadena,yaquinae,,,,,"(Coleman &amp; Nafpaktitis, 1972)",
129300299,Lampanyctus acanthurus,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Lampanyctus,acanthurus,,,,,"Wisner, 1974",
129394341,Lampanyctus regalis,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Lampanyctus,regalis,,,,,"(Gilbert, 1892)",
129394449,Lampanyctus ritteri,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Lampanyctus,ritteri,,,,,"Gilbert, 1915",
129394511,Lampanyctus simulator,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Lampanyctus,simulator,,,,,"Wisner, 1971",
129511181,Stenobrachius nannochir,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Stenobrachius,nannochir,,,,,"(Gilbert, 1890)",
129511170,Stenobrachius leucopsarus,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Stenobrachius,leucopsarus,,,,,"(Eigenmann &amp; Eigenmann, 1890)",
191292,Pimephales promelas,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pimephales,promelas,,,,,"Rafinesque, 1820",
22680874,Sphyrapicus ruber,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Sphyrapicus,ruber,,,,,"(Gmelin, 1788)",
62204,Rhinichthys cataractae,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Rhinichthys,cataractae,,,,,"(Valenciennes, 1842)","<p>Species delineation across <em>R. cataractae s. l.</em> has been an area of controversy for nearly a century (Kim and Conway 2014). Several subspecies have been proposed, although the validity of some are still a topic of debate (Rusket and Taylor 2016). Some evidence suggests that species level consideration is warranted for western and eastern populations (Kim and Conway 2014). Pending formal descriptions of species level delineation, non-genuine changes in the distribution or listing of <em>R. cataractae </em>are likely, which may warrant reassessment.</p>"
22705182,Vireo huttoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Vireo,huttoni,,,,,"Cassin, 1851",
22705783,Perisoreus canadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Perisoreus,canadensis,,,,,"(Linnaeus, 1766)",
22705909,Nucifraga columbiana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Nucifraga,columbiana,,,,,"(Wilson, 1811)",
130286297,Diaphus theta,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Diaphus,theta,,,,,"Eigenmann &amp; Eigenmann, 1890",
130350214,Loweina terminata,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Loweina,terminata,,,,,"Becker, 1964",
130350511,Protomyctophum crockeri,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Protomyctophum,crockeri,,,,,"(Bolin, 1939)",
130351028,Protomyctophum thompsoni,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Protomyctophum,thompsoni,,,,,"(Chapman, 1944)",
130352266,Symbolophorus californiensis,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Symbolophorus,californiensis,,,,,"(Eigenmann &amp; Eigenmann, 1889)",
130353171,Tarletonbeania crenularis,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Tarletonbeania,crenularis,,,,,"(Jordan &amp; Gilbert, 1880)",
130353324,Tarletonbeania taylori,ANIMALIA,CHORDATA,MYCTOPHIFORMES,ACTINOPTERYGII,MYCTOPHIDAE,Tarletonbeania,taylori,,,,,"Mead, 1953",
2475,Balaenoptera borealis,ANIMALIA,CHORDATA,CETARTIODACTYLA,MAMMALIA,BALAENOPTERIDAE,Balaenoptera,borealis,,,,,"Lesson, 1828","<p></p><p>  </p><p></p><p>  </p><p></p><p></p><p>The Sei Whale, <em>Balaenoptera borealis</em> is a recognized species but catch and sightings records of Sei Whales prior to 1972 tended to include Bryde's Whales (<em>B. edeni </em><em>or</em><em> B. brydei</em>) in areas where both species occur. The Society for Marine Mammalogy’s Committee on Taxonomy (Committee on Taxonomy 2017) recognizes two subspecies, <em>B. b. borealis</em> in the Northern Hemisphere and <em>B. b. schlegelii</em> in the Southern Hemisphere, as proposed by Tomilin (1957). The Sei Whales found in the North Pacific and North Atlantic have not been formally compared and so are still placed in the same nominate subspecies by default, although Huijser <em>et al</em>. (2018) found a high degree of genetic divergence between North Atlantic and North Pacific Sei Whales.</span></p><p>  </p><p></p>  <p></p>  <p></p>"
192929,Cymatogaster aggregata,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,EMBIOTOCIDAE,Cymatogaster,aggregata,,,,,"Gibbons, 1854",
22720702,Hesperiphona vespertina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Hesperiphona,vespertina,,,,,"(Cooper, 1825)","<p><em>Hesperiphona vespertina</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Coccothraustes </em>and listed as <em>C. vespertinus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
22688296,Selasphorus rufus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Selasphorus,rufus,,,,,"(Gmelin, 1788)",
22686440,Cypseloides niger,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Cypseloides,niger,,,,,"(Gmelin, 1789)",
22679500,Bonasa umbellus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Bonasa,umbellus,,,,,"(Linnaeus, 1766)",
22679603,Callipepla californica,ANIMALIA,CHORDATA,GALLIFORMES,AVES,ODONTOPHORIDAE,Callipepla,californica,,,,,"(Shaw, 1798)",
22679896,Anser caerulescens,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,caerulescens,,,,,"(Linnaeus, 1758)",<em>Anser caerulescens</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Chen</em>.
22679935,Branta canadensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Branta,canadensis,,,,,"(Linnaeus, 1758)","<p><em>Branta canadensis</em> (del Hoyo and Collar 2014) was previously split as <em>B. canadensis</em> and <em>B. hutchinsii</em> following AOU (2004), and before then lumped as B. <em>canadensis </em>following Sibley and Monroe (1990, 1993).</p>  <p></p>"
22689507,Asio otus,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Asio,otus,,,,,"(Linnaeus, 1758)",
22693424,Calidris ptilocnemis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,ptilocnemis,,,,,"(Coues, 1873)",
22694924,Cerorhinca monocerata,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Cerorhinca,monocerata,,,,,"(Pallas, 1811)",
22697627,Cathartes aura,ANIMALIA,CHORDATA,CATHARTIFORMES,AVES,CATHARTIDAE,Cathartes,aura,,,,,"(Linnaeus, 1758)",
22697829,Gavia stellata,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,stellata,,,,,"(Pontoppidan, 1763)",
22705990,Corvus brachyrhynchos,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,brachyrhynchos,,,,,"Brehm, 1822",
22720563,Haemorhous mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Haemorhous,mexicanus,,,,,"(Müller, 1776)","<p><em>Haemorhous mexicanus</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Carpodacus</em> following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
22721830,Geothlypis tolmiei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Geothlypis,tolmiei,,,,,"(Townsend, 1839)","<p><em>Geothlypis tolmiei </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Oporornis</em> following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22722057,Icteria virens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icteria,virens,,,,,"(Linnaeus, 1758)",
22724191,Agelaius phoeniceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Agelaius,phoeniceus,,,,,"(Linnaeus, 1766)",
61752071,Bubo virginianus,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Bubo,virginianus,,,,,"(Gmelin, 1788)","<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Bubo virginianus</em>&#160;and&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">B. magellanicus</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">B. virginianus</em>following Sibley and Monroe (1990, 1993)."
102998555,Alauda arvensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Alauda,arvensis,,,,,"Linnaeus, 1758","<p><em>Alauda arvensis </em>(AERC TAC [2003]; AOU [1998 and supplements]; Christidis and Boles [2008]; Cramp <em>et al</em>. [1977-1994]; Dowsett and Forbes-Watson [1993]; Sibley and Monroe [1990, 1993]; Turbott [1990]) and <em>A. japonica</em> (Sibley and Monroe [1990, 1993]) have been lumped into <em>A. arvensis</em> following del Hoyo and Collar (2016).</p>"
103881682,Catharus ustulatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,ustulatus,,,,,"(Nuttall, 1840)","<p><em>Catharus ustulatus </em>and<em> C. swainsoni </em>(del Hoyo and Collar 2016) were previously lumped as <em>C. ustulatus</em> following AERC TAC (2003), AOU (1998 &amp; supplements), Cramp et al. (1977-1994), SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996).</p>  <p>&#160;</p>"
22679473,Lagopus leucura,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lagopus,leucura,,,,,"(Richardson, 1831)",
22680485,Mergus serrator,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,serrator,,,,,"Linnaeus, 1758",
22680492,Mergus merganser,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Mergus,merganser,,,,,"Linnaeus, 1758",
22694629,Sterna paradisaea,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,paradisaea,,,,,"Pontoppidan, 1763",
22696606,Podiceps auritus,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,auritus,,,,,"(Linnaeus, 1758)",
22708587,Myadestes townsendi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Myadestes,townsendi,,,,,"(Audubon, 1838)",
22711196,Sitta canadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,canadensis,,,,,"Linnaeus, 1766",
22711377,Thryomanes bewickii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Thryomanes,bewickii,,,,,"(Audubon, 1827)",
22712028,Psaltriparus minimus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,AEGITHALIDAE,Psaltriparus,minimus,,,,,"(Townsend, 1837)",
22712594,Regulus satrapa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,REGULIDAE,Regulus,satrapa,,,,,"Lichtenstein, 1823",
22720482,Leucosticte tephrocotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Leucosticte,tephrocotis,,,,,"(Swainson, 1832)",
22720625,Pinicola enucleator,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Pinicola,enucleator,,,,,"(Linnaeus, 1758)",
22721070,Melospiza georgiana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Melospiza,georgiana,,,,,"(Latham, 1790)",
22721085,Zonotrichia albicollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Zonotrichia,albicollis,,,,,"(Gmelin, 1789)",
22721159,Passerella arborea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerella,arborea,,,,,"(Wilson, 1810)","<p><em>Passerella arborea</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Spizella</em> following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22721162,Spizella passerina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Spizella,passerina,,,,,"(Bechstein, 1798)",
22724256,Sturnella neglecta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Sturnella,neglecta,,,,,"Audubon, 1844",
22724354,Molothrus ater,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Molothrus,ater,,,,,"(Boddaert, 1783)",
22727750,Oxyura jamaicensis,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Oxyura,jamaicensis,,,,,"(Gmelin, 1789)","<p><span><em>Oxyura jamaicensis</em> and <em>O.&#160;ferruginea</em> (incorporating <em>andina</em>) (del Hoyo and Collar 2014) were previously lumped as&#160;<em>O. jamaicensis</em>&#160;following SACC (2005), and before then were split as <em>O. jamaicensis</em> (incorporating <em>andina</em>) and <em>O.&#160;ferruginea</em> following Sibley and Monroe (1990, 1993).</p>"
103779230,Passerella unalaschcensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Passerella,unalaschcensis,,,,,"(Gmelin, 1789)","<p><em>Passerella iliaca</em>, <em>P. unalaschcensis,</em> <em>P. schistacea </em>and<em> P. megarhyncha</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. iliaca </em>following AERC TAC (2003); AOU (1998 &amp; supplements); Cramp et al. (1977-1994); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22693363,Calidris canutus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,canutus,,,,,"(Linnaeus, 1758)",
132438298,Hydrobates leucorhous,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,leucorhous,,,,,"(Vieillot, 1818)","<em>Hydrobates leucorhous&#160;</em>has been split into&#160;<em>H. leucorhous, H. socorroensis&#160;</em>and&#160;<em>H. cheimomnestes&#160;</em>(which see) (Handbook of the Birds of the World and BirdLife International 2018), based on the proposal of Howell (2012)."
22680398,Aythya marila,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Aythya,marila,,,,,"(Linnaeus, 1761)",
22680423,Histrionicus histrionicus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Histrionicus,histrionicus,,,,,"(Linnaeus, 1758)",
22680441,Melanitta perspicillata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Melanitta,perspicillata,,,,,"(Linnaeus, 1758)",
22680455,Bucephala clangula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Bucephala,clangula,,,,,"(Linnaeus, 1758)",
22680459,Bucephala islandica,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Bucephala,islandica,,,,,"(Gmelin, 1789)",
22694317,Larus delawarensis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,delawarensis,,,,,"Ord, 1815",
22694321,Larus californicus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,californicus,,,,,"Lawrence, 1854",
22694334,Larus glaucescens,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,glaucescens,,,,,"Naumann, 1840",
22694337,Larus occidentalis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,occidentalis,,,,,"Audubon, 1839",
22694343,Larus hyperboreus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,hyperboreus,,,,,"Gunnerus, 1767",
22694432,Larus philadelphia,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,philadelphia,,,,,"(Ord, 1815)",
22694479,Xema sabini,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Xema,sabini,,,,,"(Sabine, 1819)",
22694841,Uria aalge,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Uria,aalge,,,,,"(Pontoppidan, 1763)",
22694864,Cepphus columba,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Cepphus,columba,,,,,"Pallas, 1811",
22694896,Synthliboramphus antiquus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Synthliboramphus,antiquus,,,,,"(Gmelin, 1789)",
22694903,Ptychoramphus aleuticus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Ptychoramphus,aleuticus,,,,,"(Pallas, 1811)",
22696599,Podiceps grisegena,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,grisegena,,,,,"(Boddaert, 1783)",
22696610,Podiceps nigricollis,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,nigricollis,,,,,"Brehm, 1831",
22697839,Gavia pacifica,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,pacifica,,,,,"(Lawrence, 1858)",
22697842,Gavia immer,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,immer,,,,,"(Brünnich, 1764)",
22697847,Gavia adamsii,ANIMALIA,CHORDATA,GAVIIFORMES,AVES,GAVIIDAE,Gavia,adamsii,,,,,"(Gray, 1859)",
22697866,Fulmarus glacialis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Fulmarus,glacialis,,,,,"(Linnaeus, 1761)","<em>F. g. audoboni</em>, recognised in del Hoyo and Collar (2014), is here synonymised with <em>F. g. glacialis </em>following the observation that the difference is based upon a cline and that there is no genetic evidence whatsoever to indicate a distinction (Kerr and Dove 2013)."
22698182,Ardenna bulleri,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,bulleri,,,,,"(Salvin, 1888)",<em>Ardenna bulleri</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698195,Ardenna creatopus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,creatopus,,,,,"(Coues, 1864)",<em>Ardenna creatopus</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698216,Ardenna tenuirostris,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Ardenna,tenuirostris,,,,,"(Temminck, 1835)",<em>Ardenna tenuirostris</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698335,Phoebastria albatrus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Phoebastria,albatrus,,,,,"(Pallas, 1769)",
22698572,Hydrobates furcatus,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,furcatus,,,,,"(Gmelin, 1789)",<em>Hydrobates furcatus</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma </em>as <em>O. furcata</em>.
22732425,Melanitta americana,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Melanitta,americana,,,,,"(Swainson, 1832)",
22734194,Melanitta deglandi,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Melanitta,deglandi,,,,,"(Bonaparte, 1850)",
22696776,Nannopterum auritus,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Nannopterum,auritus,,,,,"(Lesson, 1831)","Following Kennedy and Spencer (2014) the genus&#160;<em>Phalacrocorax</em>&#160;has been divided into six genera, with <em>P. auritus, P. brasilianus </em>and <em>P.</em>&#160;<em>harrisi</em>&#160;moved into&#160;<em>Nannopterum</em>&#160;(HBW and BirdLife International 2018)."
22696753,Urile penicillatus,ANIMALIA,CHORDATA,SULIFORMES,AVES,PHALACROCORACIDAE,Urile,penicillatus,,,,,"(Brandt, 1837)","Following Kennedy and Spencer (2014) the genus&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Phalacrocorax</em>&#160;has been divided into six genera, with&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">P.&#160;</em><em style=""margin: 0px; padding: 0px;"">penicillatus, P. pelagicus</em>&#160;and&#160;<em style=""margin: 0px; padding: 0px;"">P. urile</em>&#160;moved into&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Urile</em>&#160;(HBW and BirdLife International 2018)."
22710886,Sturnus vulgaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Sturnus,vulgaris,,,,,"Linnaeus, 1758",
22708556,Sialia currucoides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Sialia,currucoides,,,,,"Bechstein, 1798",
22712252,Hirundo rustica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Hirundo,rustica,,,,,"Linnaeus, 1758",
22717434,Eremophila alpestris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremophila,alpestris,,,,,"(Linnaeus, 1758)",
