internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22696753,Urile penicillatus,"Phalacrocorax penicillatus (Brandt, 1837)",Phalacrocorax,penicillatus,"(Brandt, 1837)",,
22696753,Urile penicillatus,"Compsohaelius penicillatus Brandt, 1837",Compsohaelius,penicillatus,"Brandt, 1837",,
138330030,Suillus lakei,Boletus lakei Murrill,Boletus,lakei,Murrill,,
140349619,Oneirodes thompsoni,"Dolopichthys thompsoni Schultz, 1934",Dolopichthys,thompsoni,"Schultz, 1934",,
18596,Pseudorca crassidens,"Phocaena crassidens Owen, 1846",Phocaena,crassidens,"Owen, 1846",,
147129245,Arrhenia discorosea,Omphalia discorosea Pilát,Omphalia,discorosea,Pilát,,
147135428,Baeospora myriadophylla,Agaricus myriadophyllus Peck 1873,Agaricus,myriadophyllus,Peck 1873,,
147158431,Catathelasma imperiale,Armillaria imperialis P. Karst.,Armillaria,imperialis,P. Karst.,,
147440561,Pseudoplectania melaena,Pseudoplectania vogesiaca Seaver,Pseudoplectania,vogesiaca,Seaver,,
22680247,Spatula clypeata,"Anas clypeata Linnaeus, 1758",Anas,clypeata,"Linnaeus, 1758",,
22720560,Haemorhous cassinii,"Carpodacus cassinii Baird, 1854",Carpodacus,cassinii,"Baird, 1854",,
22698209,Ardenna grisea,Ardenna grisea ssp. grisea — Christidis and Boles (2008),Ardenna,grisea,,subspecies,— Christidis and Boles (2008)
22698209,Ardenna grisea,"Puffinus griseus (Gmelin, 1789)",Puffinus,griseus,"(Gmelin, 1789)",,
22725044,Acanthis flammea,"Carduelis flammea (Linnaeus, 1758)",Carduelis,flammea,"(Linnaeus, 1758)",,
22698350,Phoebastria nigripes,Diomedea nigripes ssp. nigripes — Turbott (1990),Diomedea,nigripes,,subspecies,— Turbott (1990)
22698350,Phoebastria nigripes,Diomedea nigripes ssp. nigripes — Cramp and Simmons (1977-1994),Diomedea,nigripes,,subspecies,— Cramp and Simmons (1977-1994)
22698350,Phoebastria nigripes,"Diomedea nigripes ssp. nigripes — Sibley and Monroe (1990, 1993)",Diomedea,nigripes,,subspecies,"— Sibley and Monroe (1990, 1993)"
22698350,Phoebastria nigripes,Diomedea nigripes ssp. nigripes — Stotz <i>et al</i>. (1996),Diomedea,nigripes,,subspecies,— Stotz <i>et al</i>. (1996)
22698188,Ardenna carneipes,Ardenna carneipes ssp. carneipes — Christidis and Boles (2008),Ardenna,carneipes,,subspecies,— Christidis and Boles (2008)
22698188,Ardenna carneipes,"Puffinus carneipes Gould, 1844",Puffinus,carneipes,"Gould, 1844",,
22697109,Bubulcus ibis,Ardea ibis ibis Christidis and Boles (2008),Ardea ibis,ibis,Christidis and Boles (2008),,
22697109,Bubulcus ibis,Ardeola ibis ibis Stotz et al. (1996),Ardeola ibis,ibis,Stotz et al. (1996),,
22697109,Bubulcus ibis,Ardea ibis ibis Christidis and Boles (1994),Ardea ibis,ibis,Christidis and Boles (1994),,
22693427,Calidris alpina,"Tringa alpina Linnaeus, 1758",Tringa,alpina,"Linnaeus, 1758",,
45354964,Falco peregrinus,"Falco pelegrinoides Temminck, 1829",Falco,pelegrinoides,"Temminck, 1829",,
22694524,Hydroprogne caspia,Hydroprogne caspia — Stotz <i>et al</i>. (1996),Hydroprogne,caspia,— Stotz <i>et al</i>. (1996),,
22694524,Hydroprogne caspia,Hydroprogne caspia — AOU checklist (1998 + supplements),Hydroprogne,caspia,— AOU checklist (1998 + supplements),,
22694524,Hydroprogne caspia,Hydroprogne caspia — Christidis and Boles (2008),Hydroprogne,caspia,— Christidis and Boles (2008),,
22694524,Hydroprogne caspia,"Sterna caspia Pallas, 1770",Sterna,caspia,"Pallas, 1770",,
22729877,Larus glaucoides,"Larus thayeri Brooks, 1915",Larus,thayeri,"Brooks, 1915",,
22728950,Urile pelagicus,"Phalacrocorax pelagicus Pallas, 1811",Phalacrocorax,pelagicus,"Pallas, 1811",,
2477,Balaenoptera musculus,"Balaena musculus Linnaeus, 1758",Balaena,musculus,"Linnaeus, 1758",,
41755,Physeter macrocephalus,"Physeter catodon Linnaeus, 1758",Physeter,catodon,"Linnaeus, 1758",,
167896,Potamogeton alpinus,Potamogeton tenuifolius Raf.,Potamogeton,tenuifolius,Raf.,,
167857,Equisetum arvense,Equisetum boreale Bong.,Equisetum,boreale,Bong.,,
167857,Equisetum arvense,Equisetum arvense L. subsp. boreale (Bong.) Á.Löve,Equisetum,arvense,L.,subspecies (plantae),(Bong.) Á.Löve
